ID,Type,Price Area,Currency Type,Rate,Max Rate,Spot ID,Created At,Updated At,Deleted At
21793,1,2,1,"1,000",,"24,593","February 23, 2024, 4:29 PM","February 23, 2024, 4:29 PM",
21794,1,2,1,242,,"24,594","February 23, 2024, 4:29 PM","February 23, 2024, 4:29 PM",
21795,1,2,1,242,,"24,595","February 23, 2024, 4:29 PM","February 23, 2024, 4:29 PM",
21796,1,2,1,300,,"24,596","February 23, 2024, 4:29 PM","February 27, 2024, 6:23 PM",
21797,1,2,1,500,,"24,597","February 23, 2024, 4:29 PM","February 27, 2024, 6:23 PM",
21798,1,2,1,290,,"24,598","February 23, 2024, 4:29 PM","February 27, 2024, 6:23 PM",
21799,1,2,1,290,,"24,599","February 23, 2024, 4:29 PM","February 27, 2024, 6:23 PM",
21800,1,2,1,270,,"24,600","February 23, 2024, 4:29 PM","February 23, 2024, 4:29 PM",
21801,1,2,1,270,,"24,601","February 23, 2024, 4:29 PM","February 23, 2024, 4:29 PM",
21802,1,2,1,350,,"24,602","February 23, 2024, 4:29 PM","February 23, 2024, 4:29 PM",
21803,1,2,1,300,,"24,603","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21804,1,2,1,301,,"24,604","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21805,1,2,1,300,,"24,605","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21806,1,2,1,312,,"24,606","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21807,1,2,1,333,,"24,607","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21808,1,2,1,240,,"24,608","February 23, 2024, 4:30 PM","February 27, 2024, 6:24 PM",
21809,1,2,1,240,,"24,609","February 23, 2024, 4:30 PM","February 27, 2024, 6:24 PM",
21810,1,2,1,330,,"24,610","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21811,1,2,1,300,,"24,611","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21812,1,2,1,257,,"24,612","February 23, 2024, 4:30 PM","February 27, 2024, 6:24 PM",
21813,1,2,1,300,,"24,613","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21814,1,2,1,300,,"24,614","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21815,1,2,1,310,,"24,615","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21816,1,2,1,310,,"24,616","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21817,1,2,1,360,,"24,617","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21818,1,2,2,300,,"24,618","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21819,1,2,1,315,,"24,619","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21820,1,2,2,16,,"24,620","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21821,1,2,1,315,,"24,621","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21822,1,2,1,310,,"24,622","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21823,1,2,1,330,,"24,623","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21824,1,2,2,15,,"24,624","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21825,2,2,2,"3,000",,"24,624","February 23, 2024, 4:30 PM","February 23, 2024, 4:30 PM",
21826,1,2,1,400,,"24,625","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21827,2,2,2,"2,029",,"24,626","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21828,1,2,2,21,,"24,627","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21829,1,2,1,291,,"24,628","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21830,1,2,1,300,,"24,629","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21831,1,2,1,296,,"24,630","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21832,1,2,1,425,,"24,631","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21833,1,2,1,304,,"24,632","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21834,1,2,1,350,,"24,633","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21835,1,2,2,16,,"24,634","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21836,1,2,2,16,,"24,635","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21837,1,2,2,16,,"24,636","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21838,1,2,2,16,,"24,637","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21839,1,2,2,16,,"24,638","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21840,1,2,2,16,,"24,639","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21841,1,2,2,16,,"24,640","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21842,1,2,2,16,,"24,641","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21843,1,2,2,16,,"24,642","February 23, 2024, 4:31 PM","February 27, 2024, 6:25 PM",
21844,1,2,1,420,,"24,643","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21845,1,2,1,420,,"24,644","February 23, 2024, 4:31 PM","May 2, 2024, 12:17 PM",
21846,1,2,1,420,,"24,645","February 23, 2024, 4:31 PM","May 2, 2024, 12:22 PM",
21847,1,2,1,420,,"24,646","February 23, 2024, 4:31 PM","May 2, 2024, 12:23 PM",
21848,1,2,1,300,,"24,647","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21849,1,2,1,300,,"24,648","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21850,1,2,1,300,,"24,649","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21851,1,2,1,300,,"24,650","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21852,1,2,1,300,,"24,651","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21853,1,2,1,300,,"24,652","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21854,1,2,1,350,,"24,653","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21855,1,2,1,350,,"24,654","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21856,1,2,1,350,,"24,655","February 23, 2024, 4:31 PM","February 23, 2024, 4:31 PM",
21857,1,2,1,350,,"24,656","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21858,1,2,1,261,,"24,657","February 23, 2024, 4:32 PM","February 27, 2024, 6:25 PM",
21859,1,2,1,261,,"24,658","February 23, 2024, 4:32 PM","February 27, 2024, 6:25 PM",
21860,1,2,1,261,,"24,659","February 23, 2024, 4:32 PM","February 27, 2024, 6:25 PM",
21861,1,2,1,261,,"24,660","February 23, 2024, 4:32 PM","February 27, 2024, 6:25 PM",
21862,1,2,1,400,,"24,661","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21863,1,2,1,400,,"24,662","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21864,1,2,1,400,,"24,663","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21865,1,2,1,400,,"24,664","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21866,1,2,1,400,,"24,665","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21867,1,2,1,400,,"24,666","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21868,1,2,1,400,,"24,667","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21869,1,2,1,400,,"24,668","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21870,1,2,1,400,,"24,669","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21871,1,2,1,400,,"24,670","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21872,1,2,1,400,,"24,671","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21873,1,2,1,214,,"24,672","February 23, 2024, 4:32 PM","February 27, 2024, 6:26 PM",
21874,1,2,1,310,,"24,673","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21875,1,2,1,310,,"24,674","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21876,1,2,2,310,,"24,675","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21877,1,2,1,310,,"24,676","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21878,1,2,2,30,,"24,677","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21879,1,2,1,450,,"24,678","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21880,1,2,1,475,,"24,679","February 23, 2024, 4:32 PM","February 23, 2024, 4:32 PM",
21881,1,2,2,28,,"24,680","February 23, 2024, 4:32 PM","April 8, 2024, 3:05 PM",
21882,1,2,1,501,,"24,681","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21883,1,2,1,602,,"24,682","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21884,1,2,1,550,,"24,683","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21885,1,2,1,550,,"24,684","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21886,1,2,1,550,,"24,685","February 23, 2024, 4:33 PM","April 11, 2024, 8:59 PM",
21887,1,2,1,500,,"24,686","February 23, 2024, 4:33 PM","February 27, 2024, 6:26 PM",
21889,1,2,1,500,,"24,688","February 23, 2024, 4:33 PM","February 27, 2024, 6:26 PM",
21890,2,2,1,"50,000",,"24,689","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21891,2,2,1,"50,000",,"24,690","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21892,1,2,1,466,,"24,691","February 23, 2024, 4:33 PM","February 27, 2024, 6:26 PM",
21893,1,2,1,370,,"24,692","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21894,1,2,1,420,,"24,693","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21895,1,2,1,370,,"24,694","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21896,1,2,1,400,,"24,695","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21897,1,2,1,400,,"24,696","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21898,1,2,1,400,,"24,697","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21899,1,2,1,450,,"24,698","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21900,1,2,1,300,,"24,699","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21901,1,2,1,300,,"24,700","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21903,1,2,1,300,,"24,702","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21904,1,2,1,320,,"24,703","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21905,1,2,1,352,,"24,704","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21906,1,2,1,258,,"24,705","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21907,1,2,1,320,,"24,706","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21908,1,2,1,276,,"24,707","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21909,1,2,1,812,,"24,708","February 23, 2024, 4:33 PM","February 23, 2024, 4:33 PM",
21910,1,2,1,320,,"24,709","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21911,1,2,1,400,,"24,710","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21912,1,2,1,400,,"24,711","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21913,1,2,1,400,,"24,712","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21914,1,2,1,400,,"24,713","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21915,1,2,1,400,,"24,714","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21916,1,2,1,400,,"24,715","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21917,1,2,1,400,,"24,716","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21918,1,2,1,400,,"24,717","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21919,1,2,1,250,,"24,718","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21920,1,2,1,390,,"24,719","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21921,1,2,1,260,,"24,720","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21922,1,2,1,440,,"24,721","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21923,1,2,1,440,,"24,722","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21924,1,2,1,440,,"24,723","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21925,1,2,1,360,,"24,724","February 23, 2024, 4:34 PM","February 27, 2024, 6:27 PM",
21926,1,2,1,360,,"24,725","February 23, 2024, 4:34 PM","February 27, 2024, 6:27 PM",
21927,1,2,1,360,,"24,726","February 23, 2024, 4:34 PM","February 27, 2024, 6:27 PM",
21928,1,2,1,571,,"24,727","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21929,1,2,1,352,,"24,728","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21930,1,2,1,571,,"24,729","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21931,1,2,1,571,,"24,730","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21932,1,2,1,375,,"24,731","February 23, 2024, 4:34 PM","February 23, 2024, 4:34 PM",
21933,1,2,2,25,,"24,732","February 23, 2024, 4:34 PM","February 27, 2024, 6:27 PM",
21934,1,2,2,25,,"24,733","February 23, 2024, 4:34 PM","February 27, 2024, 6:27 PM",
21935,1,2,2,25,,"24,734","February 23, 2024, 4:34 PM","February 27, 2024, 6:27 PM",
21936,1,2,2,25,,"24,735","February 23, 2024, 4:34 PM","February 27, 2024, 6:27 PM",
21937,1,2,2,25,,"24,736","February 23, 2024, 4:34 PM","February 27, 2024, 6:27 PM",
21938,1,2,1,350,,"24,737","February 23, 2024, 4:34 PM","February 27, 2024, 6:27 PM",
21939,1,2,1,350,,"24,738","February 23, 2024, 4:34 PM","February 27, 2024, 6:28 PM",
21940,1,2,1,320,,"24,739","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21941,1,2,1,250,,"24,740","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21942,1,2,1,270,,"24,741","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21943,1,2,1,200,,"24,742","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21944,1,2,1,250,,"24,743","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21945,1,2,2,400,,"24,744","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21946,1,2,1,390,,"24,745","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21947,1,2,1,320,,"24,746","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21948,1,2,1,400,,"24,747","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21949,1,2,1,400,,"24,748","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21950,1,2,1,270,,"24,749","February 23, 2024, 4:35 PM","February 27, 2024, 6:28 PM",
21951,1,2,1,270,,"24,750","February 23, 2024, 4:35 PM","February 27, 2024, 6:28 PM",
21952,1,2,1,250,,"24,751","February 23, 2024, 4:35 PM","February 27, 2024, 6:28 PM",
21953,1,2,2,40,,"24,752","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21954,2,2,2,"59,280",,"24,753","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21955,1,2,1,450,,"24,754","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21956,1,2,1,450,,"24,755","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21957,1,2,1,450,,"24,756","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21958,1,2,1,450,,"24,757","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21959,2,2,2,"62,437",,"24,758","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21960,2,2,2,"61,689",,"24,759","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21961,2,2,2,"64,643",,"24,760","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21962,1,2,1,450,,"24,761","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21963,1,2,1,450,,"24,762","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21964,1,2,1,450,,"24,763","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21965,1,2,1,250,,"24,764","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21966,1,2,1,250,,"24,765","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21967,1,2,1,250,,"24,766","February 23, 2024, 4:35 PM","February 23, 2024, 4:35 PM",
21968,1,2,1,319,,"24,767","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21969,1,2,1,319,,"24,768","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21970,1,2,1,319,,"24,769","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21971,1,2,1,319,,"24,770","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21972,1,2,1,340,,"24,771","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21973,1,2,1,350,,"24,772","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21974,1,2,2,29,,"24,773","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21975,1,2,2,29,,"24,774","February 23, 2024, 4:36 PM","May 2, 2024, 2:06 PM",
21976,1,2,2,24,,"24,775","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21977,1,2,2,25,,"24,776","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21978,2,2,2,"5,000",,"24,776","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21979,1,2,2,27,,"24,777","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21980,1,2,2,26,,"24,778","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21981,1,2,2,26,,"24,779","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21982,1,2,2,25,,"24,780","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21983,1,2,2,26,,"24,781","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21984,1,2,2,24,,"24,782","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21985,1,2,2,27,,"24,783","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21986,1,2,2,28,,"24,784","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21987,1,2,2,25,,"24,785","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
21988,1,2,2,14,,"24,786","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
21989,2,2,2,"2,500",,"24,786","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
21990,1,2,2,14,,"24,787","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
21991,2,2,2,"2,500",,"24,787","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
21992,1,2,2,14,,"24,788","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
21993,2,2,2,"2,500",,"24,788","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
21994,1,2,2,14,,"24,789","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
21995,2,2,2,"2,500",,"24,789","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
21996,1,2,2,14,,"24,790","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
21997,2,2,2,"2,500",,"24,790","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
21998,1,2,2,14,,"24,791","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
21999,2,2,2,"2,500",,"24,791","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22000,1,2,2,14,,"24,792","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22001,2,2,2,"2,500",,"24,792","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22002,1,2,2,14,,"24,793","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22003,2,2,2,"2,500",,"24,793","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22004,1,2,2,14,,"24,794","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22005,2,2,2,"2,500",,"24,794","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22006,1,2,2,14,,"24,795","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22007,2,2,2,"2,500",,"24,795","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22008,1,2,2,14,,"24,796","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22009,2,2,2,"2,500",,"24,796","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22010,1,2,1,483,,"24,797","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22011,1,2,1,466,,"24,798","February 23, 2024, 4:36 PM","February 27, 2024, 6:30 PM",
22012,2,2,2,"65,000",,"24,799","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
22013,2,2,2,"65,000",,"24,800","February 23, 2024, 4:36 PM","February 23, 2024, 4:36 PM",
22014,1,2,1,345,,"24,801","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22015,1,2,1,345,,"24,802","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22016,1,2,1,345,,"24,803","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22017,1,2,1,345,,"24,804","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22018,1,2,2,25,,"24,805","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22019,1,2,2,25,,"24,806","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22020,1,2,2,25,,"24,807","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22021,1,2,2,25,,"24,808","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22022,1,2,2,25,,"24,809","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22023,1,2,2,25,,"24,810","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22024,1,2,2,25,,"24,811","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22025,1,2,2,25,,"24,812","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22026,1,2,2,25,,"24,813","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22027,1,2,1,220,,"24,814","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22028,1,2,1,220,,"24,815","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22029,1,2,1,220,,"24,816","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22030,1,2,1,220,,"24,817","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22031,1,2,1,220,,"24,818","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22032,1,2,1,220,,"24,819","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22033,1,2,1,300,,"24,820","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22034,1,2,1,300,,"24,821","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22035,1,2,1,300,,"24,822","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22036,1,2,1,300,,"24,823","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22037,1,2,1,300,,"24,824","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22038,1,2,1,300,,"24,825","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22039,1,2,1,300,,"24,826","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22040,1,2,1,300,,"24,827","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22041,1,2,1,300,,"24,828","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22042,1,2,1,300,,"24,829","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22043,1,2,1,300,,"24,830","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22044,1,2,1,300,,"24,831","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22045,1,2,1,390,,"24,832","February 23, 2024, 4:37 PM","February 27, 2024, 6:31 PM",
22046,1,2,1,390,,"24,833","February 23, 2024, 4:37 PM","February 27, 2024, 6:31 PM",
22047,1,2,2,18,,"24,834","February 23, 2024, 4:37 PM","February 23, 2024, 4:37 PM",
22048,1,2,1,396,,"24,835","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22049,1,2,1,396,,"24,836","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22050,1,2,1,396,,"24,837","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22051,1,2,1,396,,"24,838","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22052,2,2,1,"55,905",,"24,838","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22053,1,2,1,396,,"24,839","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22054,2,2,1,"55,905",,"24,839","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22055,1,2,1,396,,"24,840","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22056,2,2,1,"55,905",,"24,840","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22057,1,2,1,396,,"24,841","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22058,2,2,1,"55,905",,"24,841","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22059,1,2,1,396,,"24,842","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22060,2,2,1,"55,905",,"24,842","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22061,1,2,1,396,,"24,843","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22062,2,2,1,"55,905",,"24,843","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22063,1,2,1,396,,"24,844","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22064,2,2,1,"55,905",,"24,844","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22065,1,2,1,396,,"24,845","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22066,2,2,1,"55,905",,"24,845","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22067,1,2,1,396,,"24,846","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22068,2,2,1,"55,905",,"24,846","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22069,1,2,1,396,,"24,847","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22070,2,2,1,"55,905",,"24,847","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
22071,1,2,1,396,,"24,848","February 23, 2024, 4:38 PM","February 23, 2024, 4:38 PM",
