ID,Parent ID,Is Complex,Square Space,Spot Type ID,Zip Code ID,Longitude,Updated At,Deleted At,User ID,Latitude,Created At,Zip Codes_ID,Zip Codes_State ID,Zip Codes_Municipality,Zip Codes_City
23332,,1,"2,880",11,"29,150",99.18356500° W,"March 12, 2024, 6:12 PM",,"3,388",19.43371000° N,"February 21, 2024, 7:32 PM",29150,7,Miguel Hidalgo,Ciudad de México
23333,,1,903,11,"87,352",100.41579600° W,"March 19, 2024, 8:54 PM",,"3,388",25.67607200° N,"February 21, 2024, 7:32 PM",87352,19,San Pedro Garza García,San Pedro Garza García
23335,,1,220,11,"57,776",103.37905880° W,"March 19, 2024, 8:54 PM",,"3,388",20.69812197° N,"February 21, 2024, 7:32 PM",57776,14,Guadalajara,Guadalajara
23336,,1,330,11,"29,050",99.21843016° W,"March 7, 2024, 12:19 PM","March 12, 2024, 6:14 PM","3,388",19.32388297° N,"February 21, 2024, 7:32 PM",29050,7,La Magdalena Contreras,Ciudad de México
23337,,1,"7,690",11,"29,087",99.21229500° W,"March 12, 2024, 6:15 PM",,"3,388",19.43110900° N,"February 21, 2024, 7:32 PM",29087,7,Miguel Hidalgo,Ciudad de México
23338,,1,858,11,"87,523",100.36142500° W,"March 19, 2024, 8:54 PM",,"3,388",25.64023700° N,"February 21, 2024, 7:32 PM",87523,19,San Pedro Garza García,San Pedro Garza García
23339,,1,"2,240",11,"67,370",99.29631480° W,"March 12, 2024, 6:25 PM",,"3,388",19.56058085° N,"February 21, 2024, 7:32 PM",67370,15,Atizapán de Zaragoza,Ciudad Adolfo López Mateos
23340,,1,83,11,"28,617",99.16218221° W,"March 12, 2024, 6:23 PM",,"3,388",19.41925537° N,"February 21, 2024, 7:32 PM",28617,7,Cuauhtémoc,Ciudad de México
23341,,1,"8,000",11,"28,126",99.19565200° W,"March 12, 2024, 6:26 PM",,"3,388",19.38765100° N,"February 21, 2024, 7:32 PM",28126,7,Álvaro Obregón,Ciudad de México
23342,,1,"18,500",11,"28,592",99.14064300° W,"March 7, 2024, 12:37 PM",,"3,388",19.43390300° N,"February 21, 2024, 7:32 PM",28592,7,Cuauhtémoc,Ciudad de México
23343,,1,"2,570",11,"28,619",99.17000400° W,"March 12, 2024, 6:27 PM",,"3,388",19.40065500° N,"February 21, 2024, 7:32 PM",28619,7,Cuauhtémoc,Ciudad de México
23344,,1,"2,400",11,"29,152",99.17636300° W,"March 12, 2024, 6:28 PM",,"3,388",19.42685400° N,"February 21, 2024, 7:32 PM",29152,7,Miguel Hidalgo,Ciudad de México
23345,,1,"3,679",11,"29,112",99.17264929° W,"March 12, 2024, 6:29 PM",,"3,388",19.43364486° N,"February 21, 2024, 7:32 PM",29112,7,Miguel Hidalgo,Ciudad de México
23346,,1,"5,000",11,"28,617",99.16600473° W,"March 12, 2024, 6:30 PM",,"3,388",19.42062088° N,"February 21, 2024, 7:32 PM",28617,7,Cuauhtémoc,Ciudad de México
23347,,1,984,11,"85,873",100.36494700° W,"March 19, 2024, 8:54 PM",,"3,388",25.67414700° N,"February 21, 2024, 7:32 PM",85873,19,Monterrey,Monterrey
23348,,1,500,11,"29,129",99.19150000° W,"March 12, 2024, 6:31 PM",,"3,388",19.44390000° N,"February 21, 2024, 7:32 PM",29129,7,Miguel Hidalgo,Ciudad de México
23349,,1,50,11,"28,398",99.15524205° W,"March 19, 2024, 8:54 PM",,"3,388",19.39405376° N,"February 21, 2024, 7:32 PM",28398,7,Benito Juárez,Ciudad de México
23350,,1,"5,050",11,"28,822",99.09571070° W,"March 12, 2024, 6:33 PM",,"3,388",19.40215601° N,"February 21, 2024, 7:32 PM",28822,7,Iztacalco,Ciudad de México
23351,,1,165,11,"29,152",99.17746077° W,"February 21, 2024, 7:32 PM","March 12, 2024, 6:33 PM","3,388",19.42509214° N,"February 21, 2024, 7:32 PM",29152,7,Miguel Hidalgo,Ciudad de México
23352,,1,52,11,"28,089",99.17358115° W,"February 21, 2024, 7:32 PM","March 12, 2024, 12:26 AM","3,388",19.35642841° N,"February 21, 2024, 7:32 PM",28089,7,Álvaro Obregón,Ciudad de México
23353,,1,500,11,"28,501",99.20116462° W,"March 12, 2024, 12:32 AM",,"3,388",19.30501363° N,"February 21, 2024, 7:32 PM",28501,7,Coyoacán,Ciudad de México
23354,,1,500,11,"29,152",99.17782644° W,"March 12, 2024, 12:30 AM","March 12, 2024, 6:34 PM","3,388",19.42814569° N,"February 21, 2024, 7:32 PM",29152,7,Miguel Hidalgo,Ciudad de México
23355,,1,"4,500",11,"28,086",99.18900200° W,"March 11, 2024, 12:39 PM",,"3,388",19.34918300° N,"February 21, 2024, 7:32 PM",28086,7,Álvaro Obregón,Ciudad de México
23356,,1,175,11,"58,395",103.38259500° W,"March 19, 2024, 8:54 PM",,"3,388",20.71273400° N,"February 21, 2024, 7:32 PM",58395,14,Zapopan,Zapopan
23357,,1,"3,500",11,"29,087",99.21576600° W,"March 11, 2024, 12:43 PM",,"3,388",19.42956300° N,"February 21, 2024, 7:32 PM",29087,7,Miguel Hidalgo,Ciudad de México
23358,,1,"15,554",11,"28,822",99.11336000° W,"March 11, 2024, 12:45 PM",,"3,388",19.40315600° N,"February 21, 2024, 7:32 PM",28822,7,Iztacalco,Ciudad de México
23359,,1,"2,774",11,"28,398",99.15661500° W,"March 11, 2024, 12:48 PM",,"3,388",19.39543400° N,"February 21, 2024, 7:32 PM",28398,7,Benito Juárez,Ciudad de México
23360,,1,"1,380",11,"28,619",99.16699700° W,"March 11, 2024, 12:51 PM",,"3,388",19.40739700° N,"February 21, 2024, 7:32 PM",28619,7,Cuauhtémoc,Ciudad de México
23361,,1,"3,250",11,"28,405",99.17958400° W,"March 11, 2024, 11:57 AM",,"3,388",19.36732800° N,"February 21, 2024, 7:32 PM",28405,7,Benito Juárez,Ciudad de México
23362,,1,"1,318",11,"29,150",99.18745800° W,"March 11, 2024, 12:54 PM",,"3,388",19.43531500° N,"February 21, 2024, 7:32 PM",29150,7,Miguel Hidalgo,Ciudad de México
23363,,1,818,11,"29,144",99.21221900° W,"March 11, 2024, 12:56 PM",,"3,388",19.43863200° N,"February 21, 2024, 7:32 PM",29144,7,Miguel Hidalgo,Ciudad de México
23364,,1,"4,199",11,"29,148",99.20103000° W,"March 11, 2024, 12:59 PM",,"3,388",19.43034900° N,"February 21, 2024, 7:32 PM",29148,7,Miguel Hidalgo,Ciudad de México
23365,,1,900,11,"29,087",99.22836200° W,"March 11, 2024, 1:04 PM",,"3,388",19.41662400° N,"February 21, 2024, 7:32 PM",29087,7,Miguel Hidalgo,Ciudad de México
23366,,1,590,11,"87,680",100.44846700° W,"March 19, 2024, 8:54 PM",,"3,388",25.67966900° N,"February 21, 2024, 7:32 PM",87680,19,Santa Catarina,Ciudad Santa Catarina
23367,,1,"1,080",11,"29,147",99.20767800° W,"March 11, 2024, 1:07 PM",,"3,388",19.43368700° N,"February 21, 2024, 7:32 PM",29147,7,Miguel Hidalgo,Ciudad de México
23368,,1,827,11,"29,150",99.18612600° W,"March 11, 2024, 1:10 PM",,"3,388",19.43605100° N,"February 21, 2024, 7:32 PM",29150,7,Miguel Hidalgo,Ciudad de México
23369,,1,"1,501",11,"85,875",100.38573251° W,"March 19, 2024, 8:54 PM",,"3,388",25.67179047° N,"February 21, 2024, 7:32 PM",85875,19,Monterrey,Monterrey
23370,,1,810,11,"85,875",100.38659400° W,"March 19, 2024, 8:54 PM",,"3,388",25.67223000° N,"February 21, 2024, 7:33 PM",85875,19,Monterrey,Monterrey
23371,,1,258,11,"85,875",100.37415439° W,"March 19, 2024, 8:54 PM",,"3,388",25.67047467° N,"February 21, 2024, 7:33 PM",85875,19,Monterrey,Monterrey
23372,,1,164,11,"85,725",100.42760394° W,"March 19, 2024, 8:54 PM",,"3,388",25.74770720° N,"February 21, 2024, 7:33 PM",85725,19,Monterrey,Monterrey
23373,,1,918,11,"86,036",100.30500349° W,"March 19, 2024, 8:54 PM",,"3,388",25.62643368° N,"February 21, 2024, 7:33 PM",86036,19,Monterrey,Monterrey
23374,,1,595,11,"87,478",100.33991299° W,"March 19, 2024, 8:54 PM",,"3,388",25.64910140° N,"February 21, 2024, 7:33 PM",87478,19,San Pedro Garza García,San Pedro Garza García
23375,,1,11,11,"28,513",99.16795002° W,"March 4, 2024, 2:58 PM",,"3,388",19.30242508° N,"February 21, 2024, 7:33 PM",28513,7,Coyoacán,Ciudad de México
23376,,1,"5,000",11,"29,278",99.17555400° W,"March 11, 2024, 1:13 PM",,"3,388",19.29194100° N,"February 21, 2024, 7:33 PM",29278,7,Tlalpan,Ciudad de México
23377,,1,39,11,"86,003",100.28096017° W,"March 19, 2024, 8:54 PM",,"3,388",25.64074580° N,"February 21, 2024, 7:33 PM",86003,19,Monterrey,Monterrey
23378,,1,"2,311",11,"28,091",99.19010000° W,"March 11, 2024, 1:15 PM",,"3,388",19.35843700° N,"February 21, 2024, 7:33 PM",28091,7,Álvaro Obregón,Ciudad de México
23379,,1,"1,920",11,"28,400",99.16723500° W,"March 11, 2024, 1:35 PM",,"3,388",19.37971200° N,"February 21, 2024, 7:33 PM",28400,7,Benito Juárez,Ciudad de México
23380,,1,"1,040",11,"28,400",99.17339800° W,"March 11, 2024, 1:38 PM",,"3,388",19.38863000° N,"February 21, 2024, 7:33 PM",28400,7,Benito Juárez,Ciudad de México
23381,,1,"3,420",11,"29,144",99.21311960° W,"March 11, 2024, 2:10 PM",,"3,388",19.43717550° N,"February 21, 2024, 7:33 PM",29144,7,Miguel Hidalgo,Ciudad de México
23382,,1,27,11,"28,545",99.29190700° W,"March 4, 2024, 3:16 PM","March 4, 2024, 3:16 PM","3,388",19.35652100° N,"February 21, 2024, 7:33 PM",28545,7,Cuajimalpa de Morelos,Ciudad de México
23383,,1,"2,157",11,"29,145",99.19440000° W,"March 11, 2024, 2:12 PM",,"3,388",19.44104700° N,"February 21, 2024, 7:33 PM",29145,7,Miguel Hidalgo,Ciudad de México
23384,,1,120,11,"29,152",99.18130000° W,"March 4, 2024, 3:22 PM",,"3,388",19.43370000° N,"February 21, 2024, 7:33 PM",29152,7,Miguel Hidalgo,Ciudad de México
23385,,1,18,11,"29,064",99.22410000° W,"March 4, 2024, 3:28 PM",,"3,388",19.31630000° N,"February 21, 2024, 7:33 PM",29064,7,La Magdalena Contreras,Ciudad de México
23386,,1,"1,050",11,"28,616",99.16610000° W,"March 11, 2024, 2:15 PM",,"3,388",19.42650000° N,"February 21, 2024, 7:33 PM",28616,7,Cuauhtémoc,Ciudad de México
23387,,1,121,11,"28,454",99.16254000° W,"March 3, 2024, 12:00 PM",,"3,388",19.35384000° N,"February 21, 2024, 7:33 PM",28454,7,Coyoacán,Ciudad de México
23388,,1,169,11,"28,787",99.10310000° W,"March 4, 2024, 3:39 PM",,"3,388",19.45090000° N,"February 21, 2024, 7:33 PM",28787,7,Gustavo A. Madero,Ciudad de México
23389,,1,97,11,"28,616",99.16700000° W,"March 3, 2024, 12:04 PM",,"3,388",19.42370000° N,"February 21, 2024, 7:33 PM",28616,7,Cuauhtémoc,Ciudad de México
23390,,1,31,11,"28,617",99.16858298° W,"March 3, 2024, 12:05 PM",,"3,388",19.41973113° N,"February 21, 2024, 7:33 PM",28617,7,Cuauhtémoc,Ciudad de México
23391,,1,120,11,"28,601",99.17390000° W,"March 4, 2024, 3:44 PM",,"3,388",19.41450000° N,"February 21, 2024, 7:33 PM",28601,7,Cuauhtémoc,Ciudad de México
23392,,1,"1,743",11,"28,400",99.16470000° W,"March 11, 2024, 2:17 PM",,"3,388",19.38660000° N,"February 21, 2024, 7:33 PM",28400,7,Benito Juárez,Ciudad de México
23393,,1,44,11,"28,591",99.14029015° W,"March 3, 2024, 12:13 PM",,"3,388",19.43695510° N,"February 21, 2024, 7:33 PM",28591,7,Cuauhtémoc,Ciudad de México
23394,,1,715,11,"28,443",99.17570000° W,"March 11, 2024, 2:19 PM",,"3,388",19.38820000° N,"February 21, 2024, 7:33 PM",28443,7,Benito Juárez,Ciudad de México
23395,,1,27,11,"28,611",99.16432272° W,"March 3, 2024, 12:17 PM",,"3,388",19.44703544° N,"February 21, 2024, 7:33 PM",28611,7,Cuauhtémoc,Ciudad de México
23396,,1,"7,000",11,"28,404",99.17741830° W,"March 14, 2024, 1:16 PM",,"3,388",19.37771622° N,"February 21, 2024, 7:33 PM",28404,7,Benito Juárez,Ciudad de México
23397,,1,130,11,"28,087",99.19390000° W,"March 4, 2024, 3:57 PM",,"3,388",19.36300000° N,"February 21, 2024, 7:33 PM",28087,7,Álvaro Obregón,Ciudad de México
23398,,1,400,11,"28,443",99.17471936° W,"March 11, 2024, 2:22 PM",,"3,388",19.38894514° N,"February 21, 2024, 7:33 PM",28443,7,Benito Juárez,Ciudad de México
23399,,1,394,11,"28,096",99.18638200° W,"March 4, 2024, 4:01 PM",,"3,388",19.34855700° N,"February 21, 2024, 7:33 PM",28096,7,Álvaro Obregón,Ciudad de México
23400,,1,387,11,"28,398",99.16055215° W,"March 4, 2024, 4:04 PM",,"3,388",19.39124184° N,"February 21, 2024, 7:33 PM",28398,7,Benito Juárez,Ciudad de México
23401,,1,"4,200",11,"28,619",99.16692440° W,"April 9, 2024, 1:17 PM",,"3,388",19.40577290° N,"February 21, 2024, 7:33 PM",28619,7,Cuauhtémoc,Ciudad de México
23402,,1,60,11,"28,404",99.17190000° W,"March 3, 2024, 12:32 PM",,"3,388",19.37790000° N,"February 21, 2024, 7:33 PM",28404,7,Benito Juárez,Ciudad de México
23403,,1,284,11,"28,402",99.16194046° W,"March 4, 2024, 4:10 PM",,"3,388",19.39705025° N,"February 21, 2024, 7:33 PM",28402,7,Benito Juárez,Ciudad de México
23404,,1,64,11,"28,617",99.15580000° W,"April 24, 2024, 5:21 PM",,"3,388",19.41990000° N,"February 21, 2024, 7:33 PM",28617,7,Cuauhtémoc,Ciudad de México
23405,,1,"2,934",11,"29,150",99.18540000° W,"March 11, 2024, 2:24 PM",,"3,388",19.43560000° N,"February 21, 2024, 7:33 PM",29150,7,Miguel Hidalgo,Ciudad de México
23406,,1,"1,428",11,"28,441",99.17690000° W,"March 11, 2024, 2:27 PM",,"3,388",19.39380000° N,"February 21, 2024, 7:33 PM",28441,7,Benito Juárez,Ciudad de México
23407,,1,"1,098",11,"29,113",99.18285904° W,"March 11, 2024, 2:28 PM",,"3,388",19.44387120° N,"February 21, 2024, 7:33 PM",29113,7,Miguel Hidalgo,Ciudad de México
23408,,1,"1,060",11,"28,600",99.16736245° W,"March 11, 2024, 3:51 PM",,"3,388",19.41020512° N,"February 21, 2024, 7:33 PM",28600,7,Cuauhtémoc,Ciudad de México
23409,,1,65,11,"28,617",99.15882717° W,"March 3, 2024, 12:46 PM",,"3,388",19.41910941° N,"February 21, 2024, 7:33 PM",28617,7,Cuauhtémoc,Ciudad de México
23410,,1,706,11,"29,087",99.20810000° W,"March 4, 2024, 4:25 PM",,"3,388",19.42750000° N,"February 21, 2024, 7:33 PM",29087,7,Miguel Hidalgo,Ciudad de México
23411,,1,59,11,"28,590",99.13680000° W,"March 4, 2024, 4:26 PM",,"3,388",19.43160000° N,"February 21, 2024, 7:33 PM",28590,7,Cuauhtémoc,Ciudad de México
23412,,1,64,11,"29,095",99.20378287° W,"March 4, 2024, 4:28 PM",,"3,388",19.42312892° N,"February 21, 2024, 7:33 PM",29095,7,Miguel Hidalgo,Ciudad de México
23414,,1,122,11,"29,143",99.20529478° W,"March 4, 2024, 3:54 PM",,"3,388",19.44294510° N,"February 21, 2024, 7:33 PM",29143,7,Miguel Hidalgo,Ciudad de México
23415,,1,"5,000",11,"67,838",99.22833282° W,"March 4, 2024, 1:44 PM",,"3,388",19.42762903° N,"February 21, 2024, 7:33 PM",67838,15,Naucalpan de Juárez,Naucalpan de Juárez
23416,,1,224,11,"28,441",99.17980000° W,"March 19, 2024, 8:55 PM",,"3,388",19.39420000° N,"February 21, 2024, 7:33 PM",28441,7,Benito Juárez,Ciudad de México
23417,,1,80,11,"28,433",99.16110000° W,"March 19, 2024, 8:55 PM",,"3,388",19.37450000° N,"February 21, 2024, 7:33 PM",28433,7,Benito Juárez,Ciudad de México
23418,,1,"2,049",11,"85,888",100.33040085° W,"April 23, 2024, 11:38 AM",,"3,388",25.66482628° N,"February 21, 2024, 7:33 PM",85888,19,Monterrey,Monterrey
23419,,1,"2,200",11,"28,406",99.17219700° W,"March 4, 2024, 2:52 PM",,"3,388",19.36023500° N,"February 21, 2024, 7:34 PM",28406,7,Benito Juárez,Ciudad de México
23420,,1,"1,190",11,"67,637",99.22066762° W,"March 4, 2024, 12:05 AM",,"3,388",19.45669199° N,"February 21, 2024, 7:34 PM",67637,15,Naucalpan de Juárez,Naucalpan de Juárez
23421,,1,140,11,"57,781",103.38290795° W,"March 19, 2024, 8:55 PM",,"3,388",20.67795787° N,"February 21, 2024, 7:34 PM",57781,14,Guadalajara,Guadalajara
23422,,1,982,11,"85,782",100.31246184° W,"March 19, 2024, 8:55 PM",,"3,388",25.68608062° N,"February 21, 2024, 7:34 PM",85782,19,Monterrey,Monterrey
23423,,1,988,11,"87,352",100.41615621° W,"May 7, 2024, 1:24 PM",,"3,388",25.67667358° N,"February 21, 2024, 7:34 PM",87352,19,San Pedro Garza García,San Pedro Garza García
23424,,1,551,11,"85,398",100.34465600° W,"March 19, 2024, 8:55 PM",,"3,388",25.67064500° N,"February 21, 2024, 7:34 PM",85398,19,Monterrey,Monterrey
23425,,1,"9,563",11,"29,500",99.13384600° W,"March 4, 2024, 2:59 PM",,"3,388",19.28235800° N,"February 21, 2024, 7:34 PM",29500,7,Xochimilco,Ciudad de México
23426,,1,"3,532",11,"87,356",100.41691522° W,"March 19, 2024, 8:55 PM",,"3,388",25.67741118° N,"February 21, 2024, 7:34 PM",87356,19,San Pedro Garza García,San Pedro Garza García
23427,,1,185,11,"29,286",99.16544900° W,"March 19, 2024, 8:55 PM",,"3,388",19.30144500° N,"February 21, 2024, 7:34 PM",29286,7,Tlalpan,Ciudad de México
23428,,1,"3,618",11,"58,072",103.42981615° W,"March 19, 2024, 8:55 PM",,"3,388",20.66167888° N,"February 21, 2024, 7:34 PM",58072,14,Zapopan,Zapopan
23429,,1,250,11,"57,768",103.37108028° W,"March 19, 2024, 8:55 PM",,"3,388",20.67515541° N,"February 21, 2024, 7:34 PM",57768,14,Guadalajara,Guadalajara
23430,,1,"1,000",11,"29,147",99.20494813° W,"April 22, 2024, 5:43 PM",,"13,686",19.43008907° N,"February 21, 2024, 7:34 PM",29147,7,Miguel Hidalgo,Ciudad de México
23431,,1,"1,500",11,"57,787",103.38723250° W,"March 19, 2024, 8:55 PM",,"3,388",20.70978308° N,"February 21, 2024, 7:34 PM",57787,14,Guadalajara,Guadalajara
23432,,1,"3,398",11,"59,295",103.38152988° W,"March 19, 2024, 8:55 PM",,"3,388",20.58440267° N,"February 21, 2024, 7:34 PM",59295,14,San Pedro Tlaquepaque,Tlaquepaque
23433,,1,700,11,"57,584",103.36903363° W,"March 19, 2024, 8:55 PM",,"3,388",20.67123138° N,"February 21, 2024, 7:34 PM",57584,14,Guadalajara,Guadalajara
23434,,1,300,11,"57,785",103.37615800° W,"March 19, 2024, 8:55 PM",,"3,388",20.69198600° N,"February 21, 2024, 7:34 PM",57785,14,Guadalajara,Guadalajara
23435,,1,"12,949",11,"29,157",99.24234119° W,"April 17, 2024, 12:07 PM",,"3,388",19.40355568° N,"February 21, 2024, 7:34 PM",29157,7,Miguel Hidalgo,Ciudad de México
23436,,1,220,11,"57,768",103.36950170° W,"March 19, 2024, 8:55 PM",,"3,388",20.67520430° N,"February 21, 2024, 7:34 PM",57768,14,Guadalajara,Guadalajara
23437,,1,132,11,"57,584",103.36887381° W,"March 19, 2024, 8:55 PM",,"3,388",20.67172140° N,"February 21, 2024, 7:34 PM",57584,14,Guadalajara,Guadalajara
23438,,1,540,11,"57,739",103.39560951° W,"March 19, 2024, 8:55 PM",,"3,388",20.66251458° N,"February 21, 2024, 7:34 PM",57739,14,Guadalajara,Guadalajara
23439,,1,256,11,"57,774",103.37117880° W,"March 19, 2024, 8:55 PM",,"3,388",20.69688320° N,"February 21, 2024, 7:34 PM",57774,14,Guadalajara,Guadalajara
23440,,1,726,11,"29,087",99.20475428° W,"March 19, 2024, 8:55 PM",,"3,388",19.42497717° N,"February 21, 2024, 7:34 PM",29087,7,Miguel Hidalgo,Ciudad de México
23441,,1,"7,937",11,"28,335",99.17944366° W,"March 4, 2024, 3:20 PM",,"3,388",19.50508221° N,"February 21, 2024, 7:34 PM",28335,7,Azcapotzalco,Ciudad de México
23442,,1,685,11,"28,403",99.17516500° W,"March 14, 2024, 2:55 PM",,"3,388",19.37222600° N,"February 21, 2024, 7:34 PM",28403,7,Benito Juárez,Ciudad de México
23443,,1,"17,700",11,"28,335",99.17781788° W,"March 4, 2024, 3:25 PM",,"3,388",19.50453958° N,"February 21, 2024, 7:34 PM",28335,7,Azcapotzalco,Ciudad de México
23444,,1,380,11,"58,113",103.40608706° W,"March 19, 2024, 8:55 PM",,"3,388",20.65073975° N,"February 21, 2024, 7:34 PM",58113,14,Zapopan,Zapopan
23445,,1,"45,000",11,"29,087",99.21577296° W,"March 4, 2024, 3:30 PM",,"3,388",19.42859737° N,"February 21, 2024, 7:34 PM",29087,7,Miguel Hidalgo,Ciudad de México
23446,,1,"3,815",11,"28,599",99.13398587° W,"March 19, 2024, 8:55 PM",,"3,388",19.42351562° N,"February 21, 2024, 7:34 PM",28599,7,Cuauhtémoc,Ciudad de México
23447,,1,"10,326",11,"28,402",99.16267319° W,"March 4, 2024, 3:51 PM",,"3,388",19.39357064° N,"February 21, 2024, 7:34 PM",28402,7,Benito Juárez,Ciudad de México
23448,,1,"17,700",11,"28,335",99.17881789° W,"March 4, 2024, 3:58 PM",,"3,388",19.50408527° N,"February 21, 2024, 7:34 PM",28335,7,Azcapotzalco,Ciudad de México
23449,,1,"17,700",11,"28,335",99.17995029° W,"March 4, 2024, 4:25 PM",,"3,388",19.50354884° N,"February 21, 2024, 7:34 PM",28335,7,Azcapotzalco,Ciudad de México
23450,,1,586,11,"57,768",103.36899362° W,"March 19, 2024, 8:55 PM",,"3,388",20.67706088° N,"February 21, 2024, 7:34 PM",57768,14,Guadalajara,Guadalajara
23451,,1,"9,083",11,"28,572",99.27784082° W,"March 4, 2024, 4:37 PM",,"3,388",19.35944183° N,"February 21, 2024, 7:34 PM",28572,7,Cuajimalpa de Morelos,Ciudad de México
23452,,1,257,11,"87,478",100.35216770° W,"March 19, 2024, 8:55 PM",,"3,388",25.66176181° N,"February 21, 2024, 7:34 PM",87478,19,San Pedro Garza García,San Pedro Garza García
23453,,1,"7,080",11,"29,087",99.20534100° W,"March 4, 2024, 5:15 PM",,"3,388",19.42397559° N,"February 21, 2024, 7:34 PM",29087,7,Miguel Hidalgo,Ciudad de México
23454,,1,800,11,"87,364",100.36806987° W,"March 19, 2024, 8:55 PM",,"3,388",25.65766843° N,"February 21, 2024, 7:34 PM",87364,19,San Pedro Garza García,San Pedro Garza García
23455,,1,"2,718",11,"28,601",99.18135713° W,"March 4, 2024, 5:38 PM",,"3,388",19.41189485° N,"February 21, 2024, 7:34 PM",28601,7,Cuauhtémoc,Ciudad de México
23456,,1,"3,080",11,"29,145",99.18664943° W,"April 29, 2024, 4:53 PM",,"3,388",19.43876734° N,"February 21, 2024, 7:34 PM",29145,7,Miguel Hidalgo,Ciudad de México
23457,,1,"3,500",11,"29,147",99.20274077° W,"April 29, 2024, 4:51 PM",,"3,388",19.43000705° N,"February 21, 2024, 7:34 PM",29147,7,Miguel Hidalgo,Ciudad de México
23458,,1,224,11,"29,112",99.17892420° W,"March 19, 2024, 8:55 PM",,"3,388",19.43612140° N,"February 21, 2024, 7:34 PM",29112,7,Miguel Hidalgo,Ciudad de México
23459,,1,448,11,"28,618",99.15160995° W,"February 28, 2024, 11:50 AM",,"3,388",19.42428841° N,"February 21, 2024, 7:34 PM",28618,7,Cuauhtémoc,Ciudad de México
23460,,1,523,11,"57,581",103.38071976° W,"March 19, 2024, 8:55 PM",,"3,388",20.67076103° N,"February 21, 2024, 7:34 PM",57581,14,Guadalajara,Guadalajara
23461,,1,223,11,"57,771",103.37638154° W,"March 19, 2024, 8:55 PM",,"3,388",20.70436112° N,"February 21, 2024, 7:34 PM",57771,14,Guadalajara,Guadalajara
23462,,1,467,11,"28,619",99.16288936° W,"March 4, 2024, 6:10 PM",,"3,388",19.40666913° N,"February 21, 2024, 7:34 PM",28619,7,Cuauhtémoc,Ciudad de México
23463,,1,600,11,"29,164",99.18967482° W,"March 19, 2024, 8:55 PM",,"3,388",19.40830732° N,"February 21, 2024, 7:34 PM",29164,7,Miguel Hidalgo,Ciudad de México
23464,,1,"15,000",11,"29,098",99.21756807° W,"February 28, 2024, 4:33 PM",,"3,388",19.45188262° N,"February 21, 2024, 7:34 PM",29098,7,Miguel Hidalgo,Ciudad de México
23465,,1,200,11,"28,594",99.14954297° W,"April 3, 2024, 7:29 PM",,"3,388",19.43278233° N,"February 21, 2024, 7:34 PM",28594,7,Cuauhtémoc,Ciudad de México
23466,,1,170,11,"57,805",103.38731023° W,"March 19, 2024, 8:55 PM",,"3,388",20.68105680° N,"February 21, 2024, 7:34 PM",57805,14,Guadalajara,Guadalajara
23467,,1,"16,547",11,"28,572",99.27246179° W,"March 4, 2024, 6:49 PM",,"3,388",19.35918792° N,"February 21, 2024, 7:35 PM",28572,7,Cuajimalpa de Morelos,Ciudad de México
23468,,1,848,11,"28,339",99.16690898° W,"March 11, 2024, 4:19 PM",,"3,388",19.49551383° N,"February 21, 2024, 7:35 PM",28339,7,Azcapotzalco,Ciudad de México
23469,,1,"1,053",11,"28,450",99.16882428° W,"March 11, 2024, 4:23 PM",,"3,388",19.34541960° N,"February 21, 2024, 7:35 PM",28450,7,Coyoacán,Ciudad de México
23470,,1,"12,000",11,"28,616",99.15668581° W,"April 25, 2024, 11:25 AM",,"3,388",19.43163463° N,"February 21, 2024, 7:35 PM",28616,7,Cuauhtémoc,Ciudad de México
23471,,1,"1,779",11,"28,450",99.17119683° W,"April 25, 2024, 11:25 AM",,"3,388",19.34591742° N,"February 21, 2024, 7:35 PM",28450,7,Coyoacán,Ciudad de México
23472,,1,524,11,"28,086",99.18759801° W,"March 19, 2024, 8:55 PM",,"3,388",19.35011748° N,"February 21, 2024, 7:35 PM",28086,7,Álvaro Obregón,Ciudad de México
23473,,1,"19,455",11,"28,616",99.17101912° W,"March 11, 2024, 4:32 PM",,"3,388",19.42479149° N,"February 21, 2024, 7:35 PM",28616,7,Cuauhtémoc,Ciudad de México
23474,,1,199,11,"57,776",103.37678170° W,"March 19, 2024, 8:55 PM",,"3,388",20.70395881° N,"February 21, 2024, 7:35 PM",57776,14,Guadalajara,Guadalajara
23475,,1,355,11,"28,097",99.19801590° W,"March 19, 2024, 8:55 PM",,"3,388",19.38282660° N,"February 21, 2024, 7:35 PM",28097,7,Álvaro Obregón,Ciudad de México
23476,,1,"1,170",11,"28,602",99.17626713° W,"March 11, 2024, 4:36 PM",,"3,388",19.41038945° N,"February 21, 2024, 7:35 PM",28602,7,Cuauhtémoc,Ciudad de México
23477,,1,283,11,"28,403",99.16632980° W,"March 19, 2024, 8:55 PM",,"3,388",19.37503845° N,"February 21, 2024, 7:35 PM",28403,7,Benito Juárez,Ciudad de México
23478,,1,"8,989",11,"29,157",99.24062825° W,"March 5, 2024, 8:35 PM",,"3,388",19.40337665° N,"February 21, 2024, 7:35 PM",29157,7,Miguel Hidalgo,Ciudad de México
23479,,1,"11,200",11,"28,130",99.26561125° W,"March 6, 2024, 2:33 PM",,"3,388",19.36426302° N,"February 21, 2024, 7:35 PM",28130,7,Álvaro Obregón,Ciudad de México
